fuelTypeCode,stationName,Street Address,Intersection Directions,City,State,ZIP,Latitude,Longitude,Station Phone,Status Code,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Network,EV Network Web,Geocode Status,Date Last Confirmed,ID,Updated At,Owner Type Code,Open Date,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,access_code,country,groups_with_access_code_french,Access Detail Code,Facility Type,CNG Dispenser Num,CNG Total Compression Capacity,CNG Storage Capacity,e85 Other Ethanol Blends,EV Pricing,LPG Nozzle Types,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,EV On Site Renewable Source,GeoLocation
ELEC,Outlets At Silverthorne - Tesla Supercharger,246-V Rainbow Dr,,Silverthorne,CO,80498,39.631467,-106.070818,877-798-3752,E,Public,24 hours daily; for Tesla use only,,,,,,,12,Tesla,https://www.tesla.com/supercharger,200-9,10/11/2021,102090,2021-11-04 18:37:47 UTC,P,10/01/2013,,,,TESLA,public,US,Public,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,POINT (-106.070818 39.631467)
ELEC,VAIL PARKING LIONSHEAD P1,395 S Frontage Rd W,,Vail,CO,81657,39.644395,-106.385305,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,200446,2022-09-22 00:46:43 UTC,,11/03/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-106.385305 39.644395)
ELEC,Empire Lakewood Nissan,14707 W Colfax Ave,,Lakewood,CO,80401,39.732606,-105.163711,303-232-8881  855-900-7584,E,Public - Call ahead,Dealership business hours,,,,,,1,,Non-Networked,,200-8,03/07/2022,46538,2022-03-07 19:49:53 UTC,P,01/31/2012,,,,J1772,public,US,Public - Appeler à l'avance,CALL,CAR_DEALER,,,,,Free,,,,,,POINT (-105.163711 39.732606)
ELEC,29th St. Mall Garage,1710 29th St,,Boulder,CO,80301,40.018092,-105.254735,877-455-3833,E,Public,24 hours daily,,,,,,1,1,eVgo Network,https://www.evgo.com/,GPS,09/22/2022,192270,2022-09-22 01:31:29 UTC,,07/04/2021,,,,CHADEMO J1772 J1772COMBO,public,US,Public,,,,,,,,,,,,,POINT (-105.254735 40.018092)
ELEC,City of Denver - Colorado Convention Center Garage,1104 Champa St,"Parking space 1081. Level P-1, half way down the level near the freight elevator",Denver,CO,80202,39.742308,-104.997556,720-865-3164,E,Public,24 hours daily,,,,,,1,,Non-Networked,,GPS,01/10/2022,53944,2022-02-10 19:42:29 UTC,LG,06/01/2013,,,,J1772,public,US,Public,,PAY_GARAGE,,,,,Free,,,,,,POINT (-104.997556 39.742308)
ELEC,Main Location,355 Eldorado Blvd.,,Broomfield,CO,80021,39.923734,-105.122664,800-663-5633,E,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,6,,SemaCharge Network,https://semaconnect.com/,GPS,09/22/2022,149242,2022-09-22 00:34:58 UTC,,11/19/2019,,,,J1772,public,US,Public,,,,,,,$1.00-$3.00/Hr Variable Parking Fee,,,,,,POINT (-105.122664 39.923734)
ELEC,GARAGE LEVEL 13 STATION 6,1144 15th St,,Denver,CO,80202,39.747287,-104.997486,888-758-4389,E,Public,24 hours daily,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,173134,2022-09-22 00:53:58 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-104.997486 39.747287)
ELEC,GLENWOOD SPRNGS PUBLIC GARAGE,900 Cooper Ave,,Glenwood Springs,CO,81601,39.545365,-107.323713,888-758-4389,T,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,104615,2022-09-22 00:59:16 UTC,,11/09/2018,,,,J1772,public,US,TEMPORAIREMENT SUSPENDU (Public),,,,,,,,,,,,,POINT (-107.323713 39.545365)
ELEC,BOULDER ATRIUM ST1,1770 13th St,,Boulder,CO,80302,40.015705,-105.277221,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,191599,2022-09-22 00:52:17 UTC,,06/30/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.277221 40.015705)
ELEC,RMI IC STATION 1,22826 2 Rivers Rd,,Basalt,CO,81621,39.368492,-107.038451,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,172812,2022-09-22 00:53:04 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-107.038451 39.368492)
ELEC,Stetson Ridge Apartments,6010 Prairie Hills View,,Colorado Springs,CO,80923,38.9117107,-104.7133244,800-663-5633,E,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,SemaCharge Network,https://semaconnect.com/,GPS,09/22/2022,195258,2022-09-22 00:34:58 UTC,,09/05/2021,,,,J1772,public,US,Public,,,,,,,$0.00-$5.00/Hr Variable Parking Fee,,,,,,POINT (-104.7133244 38.9117107)
E85,Kum & Go #995,1600 E Eisenhower Blvd,,Loveland,CO,80537,40.4069,-105.05401,970-612-0112,E,Public,24 hours daily,A Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,200-9,06/14/2022,51156,2022-06-14 16:23:53 UTC,P,02/15/2013,,,false,,public,US,Public,,CONVENIENCE_STORE,,,,,,,,,,,POINT (-105.05401 40.4069)
ELEC,Vestas - Brighton Blades,1500 Crown Prince Blvd,Building B,Brighton,CO,80603,40.02773,-104.805627,,E,Private,,,,,,,2,,Non-Networked,,200-9,02/15/2021,79279,2022-01-04 19:38:52 UTC,P,09/01/2016,,,,J1772,private,US,Privé,,OFFICE_BLDG,,,,,Free,,,,,,POINT (-104.805627 40.02773)
ELEC,IBEW68 WIND TURBINE,5660 Logan St,,Denver,CO,80216,39.798954,-104.982285,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,194308,2022-09-22 00:42:15 UTC,,08/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-104.982285 39.798954)
ELEC,Albertsons Denver #2714,6220 E 14th Ave,,Denver,CO,80220,39.738231,-104.91535,877-455-3833,E,Public,24 hours daily,,,,,,,6,eVgo Network,https://www.evgo.com/,GPS,09/22/2022,228686,2022-09-22 01:31:55 UTC,,09/21/2022,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,POINT (-104.91535 39.738231)
ELEC,The Little Nell - Tesla Destination,675 E Durant Ave,,Aspen,CO,81611,39.186415,-106.817637,970-920-4600  877-798-3752,E,Public,24 hours daily; for customer use only; see valet for access,,,,,,2,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,11/03/2020,113527,2021-03-11 23:22:17 UTC,P,10/01/2015,,,,J1772 TESLA,public,US,Public,,HOTEL,,,,,Free,,,,,,POINT (-106.817637 39.186415)
ELEC,BVSD SUPERIOR ELEM1,1800 S Indiana St,,Superior,CO,80027,39.937073,-105.157326,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,183165,2022-09-22 01:05:13 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.157326 39.937073)
CNG,Clean Energy - Denver International Airport Rental Car,27700 E 78th Ave,"I-70, exit onto Pena Blvd to DIA, follow signs to rental car return",Denver,CO,80249,39.83765604691739,-104.6805,866-809-4869,E,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,A CleanEnergy Comdata D FleetOne FuelMan M Proprietor V Voyager Wright_Exp,,Q,3000 3600,,,,,,GPS,09/10/2021,648,2022-08-30 23:26:09 UTC,P,12/15/1996,HD,,,,public,US,Public - Carte de crédit en tout temps,CREDIT_CARD_ALWAYS,RENTAL_CAR_RETURN,1,600,,,,,Q,30003600,HD,,POINT (-104.6805 39.83765604691739)
ELEC,MARKLEY MOTOR 1 MARKLEY GM CP2,3325 S College Ave,,Fort Collins,CO,80525,40.541602,-105.077739,888-758-4389,E,Public,24 hours daily,,,,,,,1,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,202999,2022-09-22 01:22:18 UTC,,12/24/2021,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,POINT (-105.077739 40.541602)
ELEC,FORT COLLINS PRPA EAST,2000 E Horsetooth Rd,,Fort Collins,CO,80525,40.53834,-105.041985,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,180704,2022-09-22 01:11:43 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.041985 40.53834)
ELEC,MVIC 3,12202 Airport Way,,Broomfield,CO,80021,39.914872,-105.104325,303-464-8071,E,Private - Credit card at all times,24 hours daily,CREDIT,,,,,4,,SemaCharge Network,https://semaconnect.com/,200-9,04/06/2022,212004,2022-04-06 14:08:04 UTC,P,,,,,,private,US,Privé - Carte de crédit en tout temps,CREDIT_CARD_ALWAYS,OFFICE_BLDG,,,,,$2.00 per hour,,,,,,POINT (-105.104325 39.914872)
ELEC,PURPLE CLIFFS SPACES 1 & 2,1305 Escalante Dr,,Durango,CO,81303,37.222757,-107.85961,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,185396,2022-09-22 01:16:39 UTC,,02/26/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-107.85961 37.222757)
ELEC,STATION 1 FORT LUPTON REC,155-199 S Harrison Ave,,Fort Lupton,CO,80621,40.079084,-104.806977,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,82197,2022-09-22 00:52:18 UTC,,04/06/2017,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-104.806977 40.079084)
ELEC,Colorado Department of Agriculture,305 Interlocken Pkwy,,Broomfield,CO,80201,39.91769510066754,-105.1124760462799,303-869-9000,E,Public,24 hours daily,,,,,,2,,Non-Networked,,GPS,01/10/2022,165020,2022-02-10 19:42:29 UTC,SG,04/10/2020,,,,J1772,public,US,Public,,STATE_GOV,,,,,,,,,,,POINT (-105.1124760462799 39.91769510066754)
ELEC,BDO PUBLIC BDO PUBLIC L2,1092 Cedar St,,Bennett,CO,80102,39.74291,-104.42877,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,199136,2022-09-22 01:14:41 UTC,,10/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-104.42877 39.74291)
ELEC,Courtyard Denver North/Westminster - Tesla Destination,14355 Orchard Pkwy,,Westminster,CO,80023,39.956746,-104.994059,720-639-7701  877-798-3752,E,Public,24 hours daily; for customer use only,,,,,,4,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,11/03/2020,113610,2021-03-11 23:22:17 UTC,P,12/15/2016,,,,J1772 TESLA,public,US,Public,,HOTEL,,,,,Free,,,,,,POINT (-104.994059 39.956746)
ELEC,TMV GPG1,455 Mountain Village Blvd,,Mountain Village,CO,81435,37.93358,-107.853457,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,121654,2022-09-22 01:02:08 UTC,,04/23/2019,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-107.853457 37.93358)
ELEC,Poudre Valley REA,7649 REA Pkwy,,Fort Collins,CO,80528,40.478364,-104.978628,800-432-1012,E,Public,24 hours daily; maximum session time of three hours,,,,,,1,,Non-Networked,,200-8,02/15/2021,88339,2021-03-11 23:22:17 UTC,T,10/01/2017,,,,J1772,public,US,Public,,UTILITY,,,,,Free,,,,,,POINT (-104.978628 40.478364)
LPG,U-Haul,15250 E 40th Ave,Chambers and I-70 across from Wendy's,Denver,CO,80239,39.77216,-104.81101,303-371-8941,E,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,200-9,06/07/2021,43884,2021-10-04 16:15:22 UTC,P,03/14/2012,,true,,,public,US,Public,,RENTAL_CAR_RETURN,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,POINT (-104.81101 39.77216)
ELEC,MVIC 2,12101 Airport Way,,Broomfield,CO,80021,39.914757,-105.107826,,E,Private,24 hours daily,,,,,,4,,SemaCharge Network,https://semaconnect.com/,200-9,04/06/2022,212003,2022-04-06 14:08:04 UTC,P,03/14/2022,,,,,private,US,Privé,,OFFICE_BLDG,,,,,$2.00 per hour,,,,,,POINT (-105.107826 39.914757)
LPG,Ed Glaser Propane Inc,324 5th St,,Calhan,CO,80808,39.035587,-104.296188,719-347-2338,E,Public,8am-5pm M-F,Cash Checks D Debit M V,,,,,,,,,200-9,11/04/2021,70139,2022-02-10 19:42:29 UTC,P,10/01/2015,,true,,,public,US,Public,,FUEL_RESELLER,,,,,,"[""ACME""]",,,,,POINT (-104.296188 39.035587)
ELEC,DELLENBACH SUB WEST SERVICE,3103 S College Ave,,Fort Collins,CO,80525,40.545542,-105.077501,888-758-4389,E,Public,24 hours daily,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,228876,2022-09-22 01:29:51 UTC,,09/22/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.077501 40.545542)
E85,Kum & Go #2312,2700 S Havana St,,Aurora,CO,80014,39.667106,-104.865468,720-492-1410,E,Public,24 hours daily,A Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,200-9,06/14/2022,201149,2022-06-14 16:23:53 UTC,P,01/28/2021,,,false,,public,US,Public,,CONVENIENCE_STORE,,,,,,,,,,,POINT (-104.865468 39.667106)
ELEC,HION OURAY DC2,1230 Main St,,Ouray,CO,81432,38.029536,-107.673479,888-758-4389,E,Public,24 hours daily,,,,,,,1,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,224657,2022-09-22 01:28:59 UTC,,07/30/2022,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,POINT (-107.673479 38.029536)
ELEC,MAA PROMENADE STATION 1,10851-10999 Westminster Blvd,,Westminster,CO,80020,39.894825,-105.07406,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,88007,2022-09-22 00:52:17 UTC,,10/13/2017,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.07406 39.894825)
ELEC,"Evergreen 56th and Tower (Denver, CO)",18552 E 57th Ave,,Denver,CO,80249,39.799938,-104.770898,833-632-2778,E,Public,24 hours daily,,,,,,,6,Electrify America,https://www.electrifyamerica.com/,GPS,09/07/2022,206173,2022-09-07 01:51:55 UTC,,02/11/2022,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,POINT (-104.770898 39.799938)
ELEC,FLAX POND 3550 FRONTIER A,3550 Frontier Avenue,,Boulder,CO,80301,40.021311,-105.247126,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,175221,2022-09-22 01:08:38 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.247126 40.021311)
ELEC,PLUG IN ERIE ECP NORTH,400 Powers St,,Erie,CO,80516,40.039642,-105.051361,888-758-4389,T,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,203351,2022-09-22 01:24:19 UTC,,12/31/2021,,,,J1772,public,US,TEMPORAIREMENT SUSPENDU (Public),,,,,,,,,,,,,POINT (-105.051361 40.039642)
ELEC,ALLIANCE CENTER FAST CHARGER 1,1536 Wynkoop St,,Denver,CO,80202,39.751164,-105.001427,888-758-4389,T,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,,1,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,86037,2022-09-22 00:50:42 UTC,,07/26/2017,,,,CHADEMO J1772COMBO,public,US,TEMPORAIREMENT SUSPENDU (Public),,,,,,,,,,,,,POINT (-105.001427 39.751164)
ELEC,BVSD MAPLETON ECE1,840 Mapleton Ave,,Boulder,CO,80304,40.0201,-105.285934,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,183374,2022-09-22 01:12:00 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.285934 40.0201)
ELEC,UCAR & NCAR CENTER GREEN 1,3080 Center Green Dr,,Boulder,CO,80301,40.031973,-105.245526,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,78196,2022-09-22 00:49:56 UTC,,08/30/2016,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.245526 40.031973)
ELEC,The Grand Lodge Crested Butte - Tesla Destination,6 Emmons Rd,,Crested Butte,CO,81225,38.901088,-106.967653,970-349-8000  877-798-3752,E,Public,24 hours daily; for customer use only; see front desk for access,,,,,,6,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,11/03/2020,113553,2021-03-11 23:22:17 UTC,P,07/15/2017,,,,J1772 TESLA,public,US,Public,,HOTEL,,,,,Free,,,,,,POINT (-106.967653 38.901088)
LPG,U-Haul,6275 Wadsworth Bypass,At 62nd St,Arvada,CO,80003,39.810594,-105.079996,303-423-1292,E,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,200-9,06/07/2021,20334,2021-10-04 16:15:22 UTC,P,11/01/2000,,true,,,public,US,Public,,RENTAL_CAR_RETURN,,,,,,"[""QUICK_CONNECT"", ""ACME""]",,,,,POINT (-105.079996 39.810594)
ELEC,BVSD CREST VIEW 1,1897 Sumac Ave,,Boulder,CO,80304,40.051373,-105.273384,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,168230,2022-09-22 01:12:21 UTC,,11/10/2020,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.273384 40.051373)
ELEC,Colorado Mountain College - Aspen,255 Sage Way,,Aspen,CO,81611,39.223415,-106.86404,970-925-7740,E,Public,8am-5pm daily,,,,,,2,,Non-Networked,,200-9,07/14/2021,79413,2022-02-10 19:42:29 UTC,P,10/27/2016,,,,J1772,public,US,Public,,COLLEGE_CAMPUS,,,,,Free,,,,,,POINT (-106.86404 39.223415)
CNG,X3Energy,7984 US Highway 85,Weld County Rd 18,Fort Lupton,CO,80621,40.115736,-104.81034,844-304-9800,E,Public - Credit card at all times,24 hours daily,A D FuelMan M Proprietor V Wright_Exp,,Q,3600,,,,,,200-9,10/12/2021,36294,2022-02-10 19:42:29 UTC,P,12/06/2012,HD,,,,public,US,Public - Carte de crédit en tout temps,CREDIT_CARD_ALWAYS,TRUCK_STOP,1,2,,,,,Q,3600,HD,,POINT (-104.81034 40.115736)
ELEC,UNICOPROPERTIES 1875 LAWRENCE,1875 Lawrence St,,Denver,CO,80202,39.75136,-104.993421,888-758-4389,T,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,100264,2022-09-22 00:58:20 UTC,,08/09/2018,,,,J1772,public,US,TEMPORAIREMENT SUSPENDU (Public),,,,,,,,,,,,,POINT (-104.993421 39.75136)
E85,Kum & Go #921,120 E 1st St,,Rifle,CO,81650,39.529977,-107.782568,970-625-5185,E,Public,24 hours daily,A Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,200-9,06/14/2022,51157,2022-06-14 16:23:53 UTC,P,02/15/2013,,,false,,public,US,Public,,CONVENIENCE_STORE,,,,,,,,,,,POINT (-107.782568 39.529977)
ELEC,BOULDER EAST REC,5660 Sioux Dr,,Boulder,CO,80303,39.992686,-105.220967,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,117012,2022-09-22 00:53:15 UTC,,01/15/2019,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.220967 39.992686)
ELEC,GARAGE 1 STATION 3,1400 Maple St,,Golden,CO,80401,39.75129,-105.22476,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,170055,2022-09-22 01:15:27 UTC,,12/11/2020,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.22476 39.75129)
ELEC,Hilton Garden Inn Boulder - Tesla Destination,2701 Canyon Blvd,,Boulder,CO,80302,40.017908,-105.259487,303-443-2200  877-798-3752,E,Public,24 hours daily; for customer use only; see front desk for access,,,,,,8,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,11/03/2020,113538,2021-03-11 23:22:17 UTC,P,11/01/2018,,,,TESLA,public,US,Public,,HOTEL,,,,,Free,,,,,,POINT (-105.259487 40.017908)
ELEC,Industry RiNo Station - Tesla Destination,3858 Walnut St,,Denver,CO,80205,39.771007,-104.970653,720-500-4001  877-798-3752,E,Public,24 hours daily,,,,,,1,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,11/03/2020,150671,2021-03-11 23:22:17 UTC,P,09/30/2019,,,,TESLA,public,US,Public,,,,,,,Free,,,,,,POINT (-104.970653 39.771007)
ELEC,PARKING GARAGE SUGARCUBE P1,1555 Blake St,,Denver,CO,80202,39.750433,-104.999804,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,82488,2022-09-22 00:52:16 UTC,,05/03/2017,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-104.999804 39.750433)
ELEC,Walmart 5049 Littleton,13420 W. Coal Mine Ave.,,Littleton,CO,80127,39.608331,-105.148896,833-632-2778,E,Public,24 hours daily,,,,,,1,3,Electrify America,https://www.electrifyamerica.com/,GPS,09/07/2022,121763,2022-09-07 01:52:23 UTC,,09/21/2018,,,,CHADEMO J1772 J1772COMBO,public,US,Public,,,,,,,,,,,,,POINT (-105.148896 39.608331)
ELEC,Q34 SURFACE PARKING,3401 Quebec St,,Denver,CO,80207,39.765179,-104.904148,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,211838,2022-09-22 01:25:44 UTC,,03/17/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-104.904148 39.765179)
ELEC,"Walgreens - Arvada, CO #6826",6390 McIntyre Parkway,,Arvada,CO,80403,39.8107594,-105.175143,800-663-5633,E,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,SemaCharge Network,https://semaconnect.com/,GPS,09/22/2022,195311,2022-09-22 00:34:58 UTC,,09/06/2021,,,,J1772,public,US,Public,,,,,,,$2.00/Hr Parking Fee,,,,,,POINT (-105.175143 39.8107594)
ELEC,POND PATH 1715 A,1715 38th St,,Boulder,CO,80301,40.016453,-105.24467,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,149271,2022-09-22 01:06:31 UTC,,11/20/2019,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.24467 40.016453)
ELEC,Town of Frisco,99 Main St,,Frisco,CO,80443,39.575035,-106.098998,970-668-5547,E,Public,6am-2am daily,,,,,,2,,Non-Networked,,GPS,02/15/2021,122950,2021-03-11 23:22:17 UTC,LG,05/20/2019,,,,J1772,public,US,Public,,MUNI_GOV,,,,,,,,,,,POINT (-106.098998 39.575035)
ELEC,FORT COLLINS FIREHOUSE ALLEY,160 Chestnut St,,Fort Collins,CO,80524,40.587685,-105.0727,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,163806,2022-09-22 01:11:35 UTC,,07/02/2020,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.0727 40.587685)
ELEC,JW Marriott Denver Cherry Creek - Tesla Destination,150 Clayton Ln,,Denver,CO,80206,39.718799,-104.956783,877-798-3752  877-798-3752,E,Public,24 hours daily; for customer use only; see front desk for access,,,,,,4,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,11/03/2020,168902,2021-03-11 23:22:17 UTC,P,11/03/2020,,,,TESLA,public,US,Public,,,,,,,Free,,,,,,POINT (-104.956783 39.718799)
ELEC,Woodmen Nissan,6840 Vincent Dr,,Colorado Springs,CO,80918,38.931011,-104.811075,719-234-1000,E,Private,,,,,,,1,,Non-Networked,,GPS,06/09/2020,46529,2022-02-14 18:41:44 UTC,P,01/31/2012,,,,J1772,private,US,Privé,,CAR_DEALER,,,,,Free,,,,,,POINT (-104.811075 38.931011)
ELEC,"Walgreens - Denver, CO #11101",7190 E Hampden Ave,,Denver,CO,80224,39.652644,-104.905078,800-663-5633,E,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,SemaCharge Network,https://semaconnect.com/,GPS,09/22/2022,189814,2022-09-22 00:34:58 UTC,,05/20/2021,,,,J1772,public,US,Public,,,,,,,$2.00/Hr Parking Fee,,,,,,POINT (-104.905078 39.652644)
ELEC,North County,4559 E Academy Blvd,,Denver,CO,80230,39.71945505950119,-104.8973917586578,720-532-0106,E,Public,24 hours daily,,,,,,2,,Non-Networked,,GPS,12/09/2021,68154,2022-02-10 19:42:29 UTC,P,10/01/2014,,,,J1772,public,US,Public,,RESTAURANT,,,,,Free,,,,,,POINT (-104.8973917586578 39.71945505950119)
ELEC,BVSD MESA ELEM1,1575 Lehigh St,,Boulder,CO,80305,39.97184,-105.26046,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,183160,2022-09-22 01:04:55 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.26046 39.97184)
ELEC,LPEA PARKING STATION 01,1-29 Stewart St,,Durango,CO,81303,37.244525,-107.874042,888-758-4389,T,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,182584,2022-09-22 00:53:07 UTC,,01/27/2021,,,,J1772,public,US,TEMPORAIREMENT SUSPENDU (Public),,,,,,,,,,,,,POINT (-107.874042 37.244525)
ELEC,GOLDEN STATIONS CITY HALL ANNEX,1000 10th St,,Golden,CO,80401,39.756445,-105.225926,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,161477,2022-09-22 00:44:39 UTC,,06/12/2020,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-105.225926 39.756445)
ELEC,ECG AIRPORT ADMIN 1,219 Eldon Wilson Rd,,Gypsum,CO,81637,39.639696,-106.916157,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,09/22/2022,164583,2022-09-22 01:11:53 UTC,,07/28/2020,,,,J1772,public,US,Public,,,,,,,,,,,,,POINT (-106.916157 39.639696)
